URL;URL_LENGTH;NUMBER_SPECIAL_CHARACTERS;CHARSET;SERVER;CONTENT_LENGTH;WHOIS_COUNTRY;WHOIS_STATEPRO;WHOIS_REGDATE;WHOIS_UPDATED_DATE;TCP_CONVERSATION_EXCHANGE;DIST_REMOTE_TCP_PORT;REMOTE_IPS;APP_BYTES;SOURCE_APP_PACKETS;REMOTE_APP_PACKETS;SOURCE_APP_BYTES;REMOTE_APP_BYTES;APP_PACKETS;DNS_QUERY_TIMES;Type
B0_815;55;10;UTF-8;Microsoft-IIS/8.5;20474;US;WI;2/12/1998 0:00;1/12/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_879;55;12;ISO-8859-1;None;1819;US;CA;2/11/2002 0:00;2/02/2017 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_936;55;10;UTF-8;mw2106.codfw.wmnet;40179;US;CA;16/03/2003 8:22;29/03/2016 17:55;0;0;0;0;0;0;0;0;0;0;0
B0_959;55;11;us-ascii;Microsoft-HTTPAPI/2.0;324;AU;None;22/07/2008 0:00;22/07/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
M0_93;56;11;iso-8859-1;nginx/1.10.1;NA;PK;Punjab;27/09/2013 0:00;29/09/2016 0:00;7;0;2;752;9;9;1197;916;9;2;1
B0_1;56;8;iso-8859-1;Apache;257;US;CA;5/11/1999 0:00;11/08/2016 0:00;0;0;0;0;0;2;124;0;0;0;0
B0_1110;56;12;ISO-8859-1;None;25471;None;None;b;17/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1124;56;11;utf-8;Apache/2.2.15 (CentOS);7215;US;CA;13/08/2002 0:00;14/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1144;56;11;None;Microsoft-IIS/7.0;0;US;New York;1/09/1998 0:00;15/10/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1179;56;12;ISO-8859-1;None;1819;US;CA;2/11/2002 0:00;2/02/2017 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1214;56;9;UTF-8;Apache/2.2.15 (CentOS);965;CA;qc;8/12/1997 0:00;18/10/2015 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1227;56;10;ISO-8859-1;None;NA;US;CA;29/03/1997 0:00;29/11/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1276;56;12;UTF-8;Apache;3042;US;CA;20/10/1998 0:00;4/12/2013 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1317;56;10;us-ascii;Microsoft-HTTPAPI/2.0;324;US;CO;16/12/1993 5:00;9/09/2015 20:47;0;0;0;0;0;0;0;0;0;0;0
B0_1396;56;11;UTF-8;Apache-Coyote/1.1;8741;US;GA;16/02/2001 9:00;23/09/2014 14:02;0;0;0;0;0;0;0;0;0;0;0
B0_2062;56;10;UTF-8;None;NA;US;Connecticut;13/12/1995 0:00;14/09/2015 0:00;4;3;2;432;4;5;310;432;4;0;0
B0_2215;56;10;UTF-8;nginx;14672;PA;PANAMA;25/02/1999 0:00;18/01/2016 0:00;11;3;5;870;11;5;306;870;11;0;0
B0_225;56;9;ISO-8859-1;None;NA;US;CA;29/03/1997 0:00;29/11/2016 0:00;57;51;3;8171;69;59;26659;9059;69;12;0
B0_2281;56;11;iso-8859-1;Apache;229;None;None;13/10/2000 0:00;28/08/2015 0:00;5;5;3;450;5;7;479;450;5;0;0
B0_249;56;9;ISO-8859-1;None;NA;US;CA;29/03/1997 0:00;29/11/2016 0:00;26;18;7;3928;32;27;10186;4368;32;6;0
B0_28;56;11;us-ascii;Microsoft-HTTPAPI/2.0;324;AU;None;22/07/2008 0:00;22/07/2016 0:00;20;2;7;1876;26;17;2205;2354;26;6;0
B0_394;56;11;iso-8859-1;Apache;189;None;None;6/08/2004 0:00;5/07/2016 0:00;25;13;7;2910;31;30;7648;3402;31;6;0
B0_421;56;9;us-ascii;Microsoft-HTTPAPI/2.0;324;US;Nevada;18/05/2003 7:22;19/05/2016 15:04;12;3;7;1080;14;14;2498;1260;14;2;0
B0_473;56;9;ISO-8859-1;Apache/1.3.42 Ben-SSL/1.60 (Unix) mod_gzip/1.3.26.1a mod_fastcgi/2.4.6 mod_throttle/3.1.2 Chili!Soft-ASP/3.6.2 FrontPage/5.0.2.2635 mod_perl/1.31 PHP/4.4.9;NA;CA;Quebec;4/02/2003 0:00;6/02/2017 0:00;15;2;5;1944;21;21;2698;2416;21;6;0
B0_514;56;12;UTF-8;nginx/1.6.2;NA;CN;hunansheng;30/08/2004 0:00;8/03/2017 0:00;10;4;4;944;14;15;3869;1252;14;4;0
B0_522;56;13;utf-8;Apache;67283;US;MO;20/05/1996 0:00;24/10/2016 0:00;37;3;5;3050;43;44;65986;3492;43;6;0
B0_56;56;12;ISO-8859-1;nginx;1523;US;Ohio;8/01/2004 0:00;3/01/2017 0:00;35;11;3;6351;43;46;22390;6989;43;8;0
B0_615;56;10;us-ascii;Microsoft-HTTPAPI/2.0;324;US;Arizona;9/08/2002 18:13;3/04/2016 11:08;18;13;2;3354;24;18;8544;3810;24;6;0
B0_714;56;12;UTF-8;mw2228.codfw.wmnet;NA;US;CA;13/01/2001 0:12;12/12/2015 10:16;8;3;3;847;16;18;1998;1435;16;8;0
B0_853;56;9;ISO-8859-1;Apache;1264;IL;il;29/12/2008 0:00;15/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_867;56;9;iso-8859-1;Apache;225;None;None;None;None;0;0;0;0;0;0;0;0;0;0;0
B0_881;56;11;ISO-8859-1;Aeria Games & Entertainment;17072;DE;Berlin;31/07/2006 0:00;28/02/2017 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_943;56;11;utf-8;Apache;17541;US;CA;16/11/1998 0:00;3/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_944;56;10;utf-8;nginx/1.12.0;NA;US;FL;18/04/2000 0:00;18/04/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_98;56;11;utf-8;nginx/1.6.3 + Phusion Passenger;NA;None;None;20/04/2001 0:00;22/05/2015 0:00;10;2;3;1256;14;14;1546;1576;14;4;0
B0_984;56;11;ISO-8859-1;nginx/1.12.0;NA;US;Arizona;28/09/2005 0:00;2/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_986;56;11;UTF-8;Apache/2.4.10 (Debian) PHP/5.6.30-0+deb8u1 mod_perl/2.0.9dev Perl/v5.20.2;3782;PA;PANAMA;31/05/2005 0:00;6/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1041;57;9;iso-8859-1;Apache;355;US;FL;3/08/1998 0:00;6/02/2017 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1092;57;11;UTF-8;mw2173.codfw.wmnet;7340;US;CA;13/01/2001 0:12;12/12/2015 10:16;0;0;0;0;0;0;0;0;0;0;0
B0_1249;57;11;utf-8;Apache/2.2.29 (Unix) mod_ssl/2.2.29 OpenSSL/1.0.1e-fips mod_bwlimited/1.4 PHP/5.4.35;5796;US;Arizona;14/02/2000 0:00;14/02/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1348;57;10;UTF-8;Server;NA;US;NV;1/11/1994 0:00;30/04/2014 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1414;57;9;ISO-8859-1;None;NA;US;CA;29/03/1997 0:00;29/11/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_2081;57;11;utf-8;Apache/2.4.6 (Red Hat Enterprise Linux) OpenSSL/1.0.1e-fips mod_fcgid/2.3.9 Communique/4.2.0;448;None;None;None;None;2;2;1;356;2;4;246;356;2;0;0
B0_2130;57;11;UTF-8;Apache-Coyote/1.1;17249;None;None;16/10/2000 0:00;25/10/2016 0:00;15;13;7;1062;15;19;1354;1062;15;0;0
B0_2150;57;11;us-ascii;Microsoft-HTTPAPI/2.0;324;None;None;5/02/1999 0:00;20/04/2015 0:00;8;5;5;696;8;10;636;696;8;0;0
B0_2167;57;10;us-ascii;Microsoft-HTTPAPI/2.0;324;US;UT;5/02/1999 0:00;16/06/2014 0:00;7;3;2;630;7;5;306;630;7;0;0
B0_2173;57;12;utf-8;None;20504;US;NY;14/04/1998 0:00;15/03/2017 0:00;4;3;3;408;4;6;378;408;4;0;0
B0_2191;57;12;utf-8;Apache/2.2.31 (Amazon);6828;None;None;28/08/2007 0:00;29/04/2013 0:00;13;4;7;1074;13;5;306;1074;13;0;0
B0_250;57;10;ISO-8859-1;None;NA;US;CA;29/03/1997 0:00;29/11/2016 0:00;63;58;6;8280;75;65;23559;9168;75;12;0
B0_299;57;10;ISO-8859-1;nginx;1510;US;Ohio;8/01/2004 0:00;3/01/2017 0:00;37;9;11;5965;43;47;20145;6439;43;6;0
B0_375;57;10;UTF-8;nginx;NA;SE;INDAL;19/12/2006 0:00;17/12/2016 0:00;16;0;3;1345;18;19;18597;1495;18;2;0
B0_413;57;10;UTF-8;Apache;NA;None;None;16/01/2001 0:00;17/12/2016 0:00;16;0;7;1293;20;19;1754;1617;20;4;0
B0_458;57;12;ISO-8859-1;Apache/2.2.15 (CentOS) DAV/2 mod_ssl/2.2.15 OpenSSL/1.0.1e-fips PHP/5.3.3;11202;US;IL;12/12/1990 0:00;8/06/2015 0:00;79;2;7;5863;83;83;127368;6173;83;4;0
B0_517;57;9;UTF-8;Apache/2.4.6 (CentOS) OpenSSL/1.0.1e-fips PHP/7.0.14;6588;JP;Osaka;19/07/2016 0:00;19/07/2016 0:00;19;8;10;1764;23;24;2364;2120;23;4;0
B0_535;57;10;iso-8859-1;Apache/2;345;US;CA;25/02/1999 0:00;18/01/2017 0:00;31;0;5;2335;33;37;35231;2493;33;2;0
B0_546;57;13;UTF-8;cloudflare-nginx;NA;US;NY;13/11/2003 0:00;12/01/2017 0:00;42;7;12;3944;48;40;23329;4404;48;6;0
B0_578;57;11;UTF-8;Server;NA;US;NV;1/11/1994 0:00;30/04/2014 0:00;32;26;3;4195;38;45;45691;4623;38;6;0
B0_625;57;11;iso-8859-1;nginx;234;US;NY;2/12/2000 0:00;3/11/2016 0:00;21;6;13;1627;25;23;2044;1933;25;4;0
B0_636;57;10;ISO-8859-1;Apache;21046;US;NY;30/12/2002 0:00;9/04/2014 0:00;107;4;4;8986;111;148;234205;9294;111;4;0
B0_732;57;11;utf-8;Microsoft-IIS/7.0;23463;IT;RM;7/04/2006 16:53;8/04/2017 1:39;18;4;6;1965;22;21;7616;2249;22;4;0
B0_749;57;10;us-ascii;Microsoft-HTTPAPI/2.0;324;None;None;None;None;62;0;3;4725;66;65;97272;5023;66;4;0
B0_75;57;11;utf-8;Apache;NA;US;CO;8/05/2003 0:00;5/05/2015 0:00;9;0;3;871;11;12;4257;1021;11;2;0
B0_791;57;11;iso-8859-1;Apache;241;US;UT;16/05/1995 0:00;21/10/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_86;57;7;UTF-8;Apache/2.2.31 (Amazon);1182;None;None;29/07/2004 0:00;3/01/2016 0:00;10;3;5;949;14;15;2597;1309;14;4;0
B0_882;57;12;UTF-8;nginx;NA;US;Arizona;30/11/2006 0:00;17/04/2015 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_932;57;13;UTF-8;mw2198.codfw.wmnet;NA;US;CA;13/01/2001 0:12;12/12/2015 10:16;0;0;0;0;0;0;0;0;0;0;0
B0_996;57;11;ISO-8859-1;Apache;10280;US;IL;9/03/2006 0:00;23/02/2017 0:00;0;0;0;0;0;0;0;0;0;0;0
M0_103;58;12;UTF-8;Apache;NA;CZ;PRAHA;7/10/2006 0:00;7/03/2017 0:00;50;0;1;3592;52;53;66100;3744;52;2;1
M0_83;58;13;UTF-8;nginx/1.12.0;5962;US;UTAH;6/05/2006 0:00;6/05/2016 0:00;10;0;2;1692;14;15;8467;2004;14;4;1
B0_1025;58;12;utf-8;Apache;NA;US;NY;18/01/1994 0:00;21/10/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1107;58;8;UTF-8;Apache;58;US;MA;12/09/2009 21:54;23/08/2016 10:07;0;0;0;0;0;0;0;0;0;0;0
B0_1256;58;10;us-ascii;Microsoft-HTTPAPI/2.0;324;US;UT;5/02/1999 0:00;16/06/2014 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1274;58;11;us-ascii;Microsoft-HTTPAPI/2.0;324;AU;None;22/07/2008 0:00;22/07/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_2031;58;9;ISO-8859-1;nginx/1.12.0;NA;US;Illinois;4/10/2010 0:00;21/10/2014 0:00;5;3;3;474;5;4;244;474;5;0;0
B0_2074;58;11;utf-8;nginx/1.6.3 + Phusion Passenger;NA;US;Arizona;20/04/2001 0:00;22/05/2015 0:00;4;4;1;420;4;5;414;420;4;0;0
B0_2201;58;10;UTF-8;GSE;208082;US;CA;31/07/2000 0:00;29/06/2016 0:00;5;4;2;474;5;7;442;474;5;0;0
B0_2223;58;11;us-ascii;None;NA;US;WA;22/03/1999 0:00;15/07/2016 0:00;5;4;2;486;5;9;672;486;5;0;0
B0_2254;58;11;ISO-8859-1;nginx/1.12.0;NA;CA;QC;18/04/2005 22:11;22/03/2017 18:00;4;2;2;408;4;7;438;408;4;0;0
B0_302;58;8;iso-8859-1;Apache/2;345;US;FL;1/10/2001 0:00;16/01/2017 0:00;9;0;3;1481;13;12;1327;1773;13;4;0
B0_329;58;12;us-ascii;Microsoft-HTTPAPI/2.0;324;US;CA;18/04/2001 0:00;27/09/2016 0:00;50;42;4;6256;58;63;63202;6896;58;8;0
B0_338;58;10;ISO-8859-1;nginx;NA;CA;ON;14/07/1998 4:00;11/07/2016 9:21;5;0;3;620;7;8;626;770;7;2;0
B0_358;58;9;us-ascii;None;324;US;CO;15/08/1995 0:00;13/07/2016 0:00;14;0;1;1794;18;18;2242;2102;18;4;0
B0_368;58;9;us-ascii;Microsoft-HTTPAPI/2.0;324;None;None;8/09/2004 0:00;28/02/2017 0:00;15;10;3;2344;19;17;6649;2668;19;4;0
B0_554;58;10;UTF-8;Apache/2.4.6 (CentOS) OpenSSL/1.0.1e-fips PHP/5.4.16;1688;US;Arizona;26/01/2001 12:11;7/12/2015 11:23;17;15;4;1146;17;5;416;1146;17;0;0
B0_598;58;11;UTF-8;mw2172.codfw.wmnet;NA;US;CA;13/01/2001 0:12;12/12/2015 10:16;44;37;6;6317;52;53;38708;6925;52;8;0
B0_604;58;11;UTF-8;nginx;NA;None;None;17/07/2006 0:00;7/09/2016 0:00;20;9;4;3076;26;23;8668;3494;26;6;0
B0_776;58;9;ISO-8859-1;nginx/1.2.6;NA;US;Arizona;17/05/2001 0:00;15/04/2015 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_845;58;11;UTF-8;Server;NA;US;NV;1/11/1994 0:00;30/04/2014 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_857;58;11;ISO-8859-1;Server;1179;US;NV;1/11/1994 0:00;30/04/2014 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_921;58;12;utf-8;nginx/1.8.0;90837;US;va;7/09/1993 0:00;5/08/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1081;59;11;UTF-8;Server;NA;US;NV;1/11/1994 0:00;30/04/2014 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1119;59;11;utf-8;cloudflare-nginx;NA;US;Arizona;7/06/2001 0:00;27/11/2015 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1138;59;10;iso-8859-1;None;NA;None;None;13/08/2004 0:00;20/08/2015 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1153;59;11;iso-8859-1;Apache/2.2.15 (CentOS);NA;US;UT;16/05/1995 0:00;21/10/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_12;59;10;utf-8;Microsoft-IIS/8.5;26958;None;None;16/06/1996 0:00;28/03/2016 0:00;15;10;1;2421;21;17;7924;2861;21;6;0
B0_1206;59;12;utf-8;nginx;162;BS;New Providence;6/11/2007 0:00;1/10/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1233;59;10;UTF-8;Apache/2.4.6 (Unix) mod_jk/1.2.37;19404;US;IL;14/06/1995 0:00;17/05/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1269;59;11;ISO-8859-1;nginx;162;US;Virginia;23/03/1998 0:00;29/05/2015 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1331;59;10;us-ascii;None;324;US;FL;21/04/2002 0:00;23/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1358;59;10;iso-8859-1;Apache/2.4.23 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4;352;CN;None;7/07/2007 0:00;4/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1399;59;9;ISO-8859-1;None;NA;US;CA;29/03/1997 0:00;29/11/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1417;59;11;utf-8;None;7697;None;None;None;None;0;0;0;0;0;0;0;0;0;0;0
B0_2047;59;10;us-ascii;None;324;US;FL;21/04/2002 0:00;23/03/2017 0:00;6;5;3;528;6;6;407;528;6;0;0
B0_2050;59;13;UTF-8;None;9322;US;AZ;31/12/2005 0:00;31/12/2016 0:00;8;5;6;672;8;12;768;672;8;0;0
B0_2115;59;10;UTF-8;Apache/2.2.22 (Debian);NA;FR;None;17/03/1996 5:00;1/06/2016 10:45;10;3;8;828;10;16;1036;828;10;0;0
B0_2243;59;11;UTF-8;Apache/2.4.25 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4;NA;None;None;19/02/2002 0:00;25/04/2016 0:00;10;7;5;768;10;13;890;768;10;0;0
B0_227;59;15;UTF-8;ATS;NA;US;CA;18/01/1995 0:00;26/08/2015 0:00;20;6;5;2638;28;25;6137;3208;28;8;0
B0_265;59;9;ISO-8859-1;nginx;12629;US;CA;28/04/2005 0:00;7/12/2015 0:00;24;0;11;1863;26;27;15088;2033;26;2;0
B0_296;59;11;us-ascii;Microsoft-HTTPAPI/2.0;324;AU;None;22/07/2008 0:00;22/07/2016 0:00;24;3;6;2752;30;24;8910;3230;30;6;0
B0_397;59;9;us-ascii;None;324;US;CO;15/08/1995 0:00;13/07/2016 0:00;14;0;1;1797;18;19;2308;2105;18;4;0
B0_426;59;13;ISO-8859-1;nginx/1.4.4;NA;US;UT;21/06/1997 0:00;21/10/2016 0:00;8;3;8;552;8;5;420;552;8;0;0
B0_486;59;13;us-ascii;Microsoft-HTTPAPI/2.0;324;US;UT;16/05/1995 0:00;21/10/2016 0:00;29;12;6;3325;33;32;29835;3635;33;4;0
B0_516;59;11;ISO-8859-1;Apache;5290;US;FL;24/04/1999 0:00;23/02/2015 0:00;17;2;2;1684;21;22;14589;2012;21;4;0
B0_592;59;11;utf-8;None;12965;US;FL;24/01/2001 0:00;24/01/2017 0:00;48;9;12;3796;52;51;37621;4118;52;4;0
B0_600;59;13;us-ascii;Microsoft-IIS/7.5;324;US;Missouri;23/05/1997 0:00;15/04/2015 0:00;10;0;3;1170;16;14;1324;1584;16;6;0
B0_618;59;11;ISO-8859-1;cloudflare-nginx;NA;NL;ZH;12/09/2002 0:00;6/05/2015 0:00;9;0;2;1589;13;13;2404;1909;13;4;0
B0_620;59;10;UTF-8;Apache;NA;US;WA;20/02/2006 0:00;22/02/2017 0:00;10;1;3;1300;14;15;13818;1618;14;4;0
B0_674;59;12;utf-8;nginx;162;BS;New Providence;6/11/2007 0:00;1/10/2016 0:00;22;12;5;3142;30;24;7684;3746;30;8;0
B0_718;59;11;ISO-8859-1;Apache/2.2.22 (Ubuntu);125;US;Oregon;21/11/1997 0:00;5/03/2017 0:00;38;4;10;3936;44;46;29443;4404;44;6;0
B0_779;59;12;ISO-8859-1;nginx;1511;US;Ohio;8/01/2004 0:00;3/01/2017 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_802;59;11;ISO-8859-1;Apache;5290;US;FL;24/04/1999 0:00;23/02/2015 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_87;59;12;UTF-8;cloudflare-nginx;NA;US;FL;19/03/1999 0:00;11/03/2012 0:00;14;0;3;1438;18;16;4800;1734;18;4;0
B0_93;59;10;utf-8;Microsoft-IIS/8.5;19867;None;None;16/06/1996 0:00;28/03/2016 0:00;21;12;3;3104;29;23;8857;3696;29;8;0
B0_999;59;13;iso-8859-1;nginx/1.2.1;NA;None;None;None;None;0;0;0;0;0;0;0;0;0;0;0
B0_1031;60;11;ISO-8859-1;Apache;NA;US;UT;16/05/1995 0:00;21/10/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_119;60;11;iso-8859-1;Apache;198;HK;None;1/09/2016 0:00;2/09/2016 0:00;3;1;2;238;5;7;654;394;5;2;0
B0_1211;60;11;ISO-8859-1;None;1973;None;None;None;None;0;0;0;0;0;0;0;0;0;0;0
B0_1278;60;10;utf-8;cloudflare-nginx;NA;US;CA;4/11/1998 0:00;2/10/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1297;60;11;iso-8859-1;Apache;243;US;UT;16/05/1995 0:00;21/10/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1400;60;11;us-ascii;Microsoft-HTTPAPI/2.0;324;CH;None;9/08/1995 0:00;4/08/2015 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_2035;60;10;utf-8;Cowboy;21666;US;CA;15/04/2010 0:00;11/04/2017 0:00;9;7;7;762;9;10;640;762;9;0;0
B0_2053;60;12;UTF-8;nginx;NA;US;CA;12/12/2003 0:00;18/10/2016 0:00;8;6;5;696;8;9;574;696;8;0;0
B0_2108;60;10;UTF-8;Apache/2.2.22 (Debian);8774;KR;None;4/12/2014 0:00;16/11/2016 0:00;6;6;3;540;6;9;617;540;6;0;0
B0_2168;60;13;ISO-8859-1;None;1819;US;CA;2/11/2002 0:00;2/02/2017 0:00;1;1;1;202;1;4;250;202;1;0;0
B0_2292;60;11;UTF-8;nginx/1.2.1;2544;None;None;16/07/1998 16:08;None;4;2;3;408;4;4;250;408;4;0;0
B0_2312;60;13;utf-8;Apache;NA;None;None;10/06/1999 0:00;11/04/2016 0:00;10;8;2;12231;10;11;1186;12231;10;0;0
B0_359;60;11;ISO-8859-1;cloudflare-nginx;NA;US;Illinois;28/08/2001 0:00;28/04/2015 0:00;29;22;3;4932;35;41;23578;5392;35;6;0
B0_384;60;12;iso-8859-1;nginx;NA;CA;BC;20/10/1998 0:00;7/12/2015 0:00;6;0;4;664;8;8;609;808;8;2;0
B0_447;60;9;us-ascii;Microsoft-HTTPAPI/2.0;324;US;PA;5/06/2003 0:00;26/11/2014 0:00;5;0;1;622;7;7;9159;812;7;2;0
B0_611;60;11;ISO-8859-1;Apache;NA;CA;BC;12/10/2003 0:00;7/08/2015 0:00;29;1;4;2630;35;35;35655;3102;35;6;0
B0_627;60;11;UTF-8;Apache;40582;US;ny;20/05/1996 0:00;19/04/2017 0:00;101;4;15;7002;107;79;172138;7422;107;6;0
B0_635;60;13;UTF-8;mw2113.codfw.wmnet;NA;US;CA;13/01/2001 0:12;12/12/2015 10:16;38;32;3;4488;44;44;44959;4944;44;6;0
B0_662;60;11;utf-8;None;19671;US;CA;14/10/2001 0:00;18/12/2016 0:00;45;0;3;4192;53;54;62498;4834;53;8;0
B0_675;60;13;utf-8;Microsoft-IIS/7.5;NA;GB;London;29/09/1998 0:00;9/04/2017 0:00;23;12;5;3208;32;26;8206;3883;32;9;0
B0_70;60;12;UTF-8;Apache;NA;None;None;16/05/2001 0:00;17/03/2016 0:00;113;0;3;7746;117;134;229040;8062;117;4;0
B0_770;60;12;UTF-8;cloudflare-nginx;NA;US;FL;13/06/1995 0:00;5/05/2015 0:00;3;0;1;466;5;6;490;618;5;2;0
B0_8;60;11;utf-8;nginx;NA;US;California;24/09/2006 0:00;26/08/2015 0:00;14;9;2;2531;18;18;8177;2819;18;4;0
B0_953;60;9;utf-8;Apache/2.2.14 (Unix) mod_ssl/2.2.14 OpenSSL/0.9.8a;824;US;OH;13/08/2003 0:00;14/08/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_972;60;13;UTF-8;Apache;NA;US;VA;12/01/1995 0:00;19/12/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
M0_56;61;12;ISO-8859-1;Apache;526;DE;None;10/09/2003 0:00;11/09/2016 0:00;0;0;0;0;0;2;124;0;0;0;1
B0_1113;61;10;us-ascii;Microsoft-IIS/7.5;324;US;AZ;9/04/2008 0:00;10/04/2017 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1189;61;12;ISO-8859-1;Apache/2.4.7 (Ubuntu);4576;US;FL;25/10/2002 0:00;28/03/2014 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1231;61;12;UTF-8;Apache/2.2.15 (Red Hat);39198;None;None;16/10/2000 0:00;25/10/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1290;61;11;us-ascii;cloudflare-nginx;NA;US;FL;21/05/1995 0:00;22/02/2017 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1366;61;10;ISO-8859-1;Apache;6473;None;None;None;None;0;0;0;0;0;0;0;0;0;0;0
B0_1409;61;9;ISO-8859-1;Microsoft-IIS/7.5;11;US;WA;13/09/2000 0:00;29/08/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_157;61;11;ISO-8859-1;Apache/2.4.10 (Ubuntu);11780;US;WA;20/01/1998 0:00;6/03/2017 0:00;20;1;5;1930;28;24;8029;2610;28;8;0
B0_164;61;12;ISO-8859-1;Apache;NA;US;CA;9/08/1996 0:00;4/04/2017 0:00;22;5;10;1673;24;22;2525;1837;24;2;0
B0_2012;61;12;ISO-8859-1;nginx;1522;US;Ohio;8/01/2004 0:00;3/01/2017 0:00;4;3;2;432;4;6;376;432;4;0;0
B0_2059;61;12;ISO-8859-1;Apache;NA;None;None;27/01/1999 0:00;14/10/2012 0:00;5;3;3;498;5;7;438;498;5;0;0
B0_2086;61;9;ISO-8859-1;nginx/1.12.0;NA;None;None;15/08/2013 0:00;7/08/2015 0:00;12;7;5;960;12;10;640;960;12;0;0
B0_2091;61;10;UTF-8;Server;NA;US;NV;1/11/1994 0:00;30/04/2014 0:00;5;5;3;498;5;8;508;498;5;0;0
B0_2200;61;11;us-ascii;None;257;US;WA;22/03/1999 0:00;15/07/2016 0:00;4;3;2;432;4;4;244;432;4;0;0
B0_2210;61;12;UTF-8;Server;NA;US;NV;1/11/1994 0:00;30/04/2014 0:00;20;8;7;1344;20;10;739;1344;20;0;0
B0_2287;61;11;us-ascii;None;257;US;WA;22/03/1999 0:00;15/07/2016 0:00;10;5;7;792;10;15;971;792;10;0;0
B0_2322;61;11;ISO-8859-1;Apache;NA;US;DE;10/08/1999 0:00;3/03/2017 0:00;7;3;3;582;7;5;306;582;7;0;0
B0_240;61;11;utf-8;Apache;8864;None;None;27/05/1997 0:00;28/04/2017 0:00;26;18;4;3798;34;36;18719;4444;34;8;0
B0_272;61;13;ISO-8859-1;Apache;267;US;NY;13/03/2000 0:00;10/02/2016 0:00;7;1;3;743;11;13;1520;1033;11;4;0
B0_342;61;13;UTF-8;cloudflare-nginx;NA;US;WA;3/04/2011 0:00;11/03/2017 0:00;31;5;8;4514;39;40;26105;5168;39;8;0
B0_350;61;11;utf-8;nginx;NA;US;California;24/09/2006 0:00;26/08/2015 0:00;25;20;3;3252;29;35;36967;3540;29;4;0
B0_924;61;14;utf-8;Microsoft-IIS/7.5;25090;None;None;None;None;0;0;0;0;0;0;0;0;0;0;0
B0_973;61;10;ISO-8859-1;nginx/1.12.0;4347;US;CO;16/12/2004 0:00;9/09/2013 0:00;0;0;0;0;0;0;0;0;0;0;0
